beta,omega,solution_1,solution_2,solution_3,power
0.1,0.96,0.998101886918634,-7.34462967141091e-07,0.00190062302775006,-0.0214618448286463
0.1,0.98,0.996212940594075,1.12063772448442e-07,0.00378960670544416,-0.00461484357761518
0.1,1,1.00000249468565,2.65987351917061e-07,-2.23413323026267e-08,-3.03336918017343e-22
0.12,0,4.35039704120154e+153,0.1,0.1,0
0.12,0.02,1.00099899555175,3.45730491365069e-06,-0.0009965429488037,-0.00999585662521537
0.12,0.04,1.00163981109899,-2.08148037003099e-06,-0.00163737111598184,-0.0199662980862618
0.12,0.06,1.02294216171257,-4.41823414894998e-06,-0.0229401430461417,-0.0303045018872623
0.12,0.08,1.01802564154625,-4.15323065992108e-06,-0.0180235256384792,-0.040042296507635
0.12,0.1,1.01580648887885,3.14284261850036e-06,-0.0158043291505563,-0.0497290260047758
0.12,0.12,1.01428839427782,3.82219634335321e-06,-0.0142862045298196,-0.0592817906120132
0.12,0.14,1.06013476435151,8.78746094632825e-06,-0.0601334814490524,-0.0739710723030406
0.12,0.16,1.01398189120951,-3.94934052009065e-06,-0.0139796953223176,-0.0779246488386139
0.12,0.18,1.05178995833877,3.70637854084325e-06,-0.051788510333943,-0.0911631624894001
0.12,0.2,1.01563209167129,3.83385325087695e-06,-0.0156299285004217,-0.0956937930662208
0.12,0.22,1.05043507687597,-2.96950751182954e-06,-0.0504336020069172,-0.107925637898159
0.12,0.24,1.05153236876211,-6.72488247483837e-06,-0.0515309155592504,-0.115933823799441
0.12,0.26,1.05438527833412,5.31217685135987e-06,-0.0543838816780662,-0.123724208603157
0.12,0.28,1.02515809896192,-3.64414043316477e-06,-0.0251561241322276,-0.127394216322255
0.12,0.3,1.03049804866916,-4.633788461881e-06,-0.0304961794486718,-0.134264949399569
0.12,0.32,1.07336069916724,-6.76262998119608e-06,-0.0733596777070697,-0.144713884628343
0.12,0.34,1.04382604009669,-5.33344213952217e-06,-0.0438244344839423,-0.146069547922815
0.12,0.36,1.09661027221322,6.12115457909112e-06,-0.314551477286194,-0.146993624238687
0.12,0.38,1.11141871251382,-3.86240940541759e-05,-0.295891013945535,-0.138229580969309
0.12,0.4,1.12319093086485,4.32309972528145e-05,-0.279171397363598,-0.129103444860407
0.12,0.42,1.1324344595321,6.75281768225657e-07,-0.264156702125629,-0.119889446537313
0.12,0.44,1.13954558261095,1.71634592201946e-05,-0.250702586030273,-0.110830419527184
0.12,0.46,1.14485952440638,-9.18176693404766e-06,-0.238725466736882,-0.102131247105598
0.12,0.48,1.14870510579396,1.33455749385475e-05,-0.228099311099857,-0.093953356984586
0.12,0.5,1.15136996984852,-2.07223571410529e-05,-0.218707060089935,-0.0863914096762885
0.12,0.52,1.15310583809025,6.97938366283706e-06,-0.210433408682407,-0.0794844259072838
0.12,0.54,1.15412751200349,8.33472543905029e-06,-0.203137307806549,-0.0732257781879277
0.12,0.56,1.15460935139706,2.32753310863462e-06,-0.196699986065448,-0.0675866602103055
0.12,0.58,1.15469193844387,-3.59522520715729e-06,-0.191009504302898,-0.0625106158730974
0.12,0.6,1.15447959405974,1.53104720304012e-05,-0.185957505868994,-0.0579521752317505
0.12,0.62,1.15405507482044,8.87615431794552e-06,-0.181471340697928,-0.0538493069783412
0.12,0.64,1.15049914192843,-2.98372211171052e-07,-0.165172396988581,-0.0584289402177513
0.12,0.66,1.1438440058953,-7.31560995421079e-06,-0.149734519331891,-0.0632989118085449
0.12,0.68,1.13457318132305,3.22164805529874e-06,-0.135749817629634,-0.0677761191823346
0.12,0.7,1.12300093908308,3.35652464021678e-06,-0.123000899558449,-0.0717272408347869
0.12,0.72,1.11155860558923,-9.97044495207831e-06,-0.111558339614634,-0.0752633088096427
0.12,0.74,1.10129412133539,8.53494250444247e-06,-0.101293652522329,-0.0783985482095592
0.12,0.76,1.09197840878661,1.02930775358524e-06,-0.091977755643614,-0.0809718432568862
0.12,0.78,1.08341492585993,8.86726567886255e-06,-0.0834141034171255,-0.0828225154684478
0.12,0.8,1.07546842635541,-7.67477651027284e-06,-0.0754674465750115,-0.0837893893987398
0.12,0.82,1.02383304512093,0.111784747328972,-0.0238321496210499,-0.0852185851429788
0.12,0.84,1.06098718471876,5.17360384407358e-07,-0.0609859185945522,-0.0824573702448994
0.12,0.86,1.03188899423299,0.0700457558430801,-0.0318878452916237,-0.0767234626856687
0.12,0.88,1.04777877700465,0.000111984053963359,-0.0477772507333841,-0.0758455783365783
0.12,0.9,1.00655169780357,-4.22501618508028e-06,-0.00654935495167836,-0.0624751504033781
0.12,0.92,1.00384406558847,2.7698439702985e-06,-0.00384166925142544,-0.0496356445307347
0.12,0.94,0.999182464269308,1.29452677390702e-06,0.000820024284235764,-0.0349306805316109
0.12,0.96,0.997131146300883,6.00911407623572e-07,0.00287138283258958,-0.0191330194907047
0.12,0.98,0.995020110575454,-2.26316366549162e-07,0.00498246032042489,-0.00193834458310081
0.12,1,1.00000256660473,-1.99247996397165e-06,-9.42394945134139e-08,-1.2694448982441e-08
0.14,0,4.35039704120154e+153,0.1,0.1,0
0.14,0.02,1.00098648604819,3.45195034644859e-06,-0.000984033197765209,-0.00999579336703352
0.14,0.04,1.00731264654373,3.70174030140301e-06,-0.00731031882105833,-0.0199927887265544
0.14,0.06,1.00580179738647,3.62640343358225e-06,-0.00579943977992936,-0.0299038016015975
0.14,0.08,1.01805317516777,-4.09097752562439e-06,-0.0180510598052022,-0.0400392101897983
0.14,0.1,1.01581489049617,3.38230335316143e-06,-0.0158127309364179,-0.049721426790148
0.14,0.12,1.01431896839141,3.98409838289414e-06,-0.0143167792497348,-0.0592694885844701
0.14,0.14,1.01375395234682,-3.94982907640032e-06,-0.0137517519512122,-0.0686706280128851
0.14,0.16,1.05578708532742,7.89020162654012e-06,-0.0557857164232435,-0.0827012740713549
0.14,0.18,1.01444625682349,-3.91278491931905e-06,-0.0144440701213477,-0.0868853245009051
0.14,0.2,1.01650788988341,-2.88616876154475e-06,-0.0165057439685214,-0.0956670410406815
0.14,0.22,1.01714775287717,-3.74383458947782e-06,-0.0171456196096599,-0.10408002539971
0.14,0.24,1.05181054986218,-5.95691982770428e-06,-0.0518091021690696,-0.115840333909471
0.14,0.26,1.02241214488936,-4.29041443962364e-06,-0.0224101157409781,-0.119947069507289
0.14,0.28,1.02543443393464,-4.37121226958588e-06,-0.0254324645633856,-0.127227376933508
0.14,0.3,1.06440807501128,-7.006530818282e-06,-0.0644068764745433,-0.137807766262359
0.14,0.32,1.07429899432787,-5.50821881847279e-06,-0.0742979914385188,-0.14450081143596
0.14,0.34,1.08748863612317,-9.83214531553508e-06,-0.0874878940694442,-0.150546191750612
0.14,0.36,1.09770051685564,-6.70635132566285e-06,-0.313243532078757,-0.145763775325698
0.14,0.38,1.11225264620454,-3.48053139626702e-05,-0.29477309717403,-0.137071680074653
0.14,0.4,1.12382852191148,1.43112285673144e-05,-0.278203904699364,-0.128058975654281
0.14,0.42,1.13290542974791,-2.78527813013239e-05,-0.263332709096836,-0.118977594298332
0.14,0.44,1.13986516410399,-7.52834207546474e-06,-0.250044793005275,-0.11005484674803
0.14,0.46,1.14507405475728,2.12645566787822e-05,-0.238192534730611,-0.101496189318125
0.14,0.48,1.14883800002758,-1.87460496881214e-05,-0.227682963865526,-0.0934434499508459
0.14,0.5,1.15144918036766,2.19850664822545e-05,-0.218387393801385,-0.0859889424932457
0.14,0.52,1.15314682688677,-6.91303643938963e-06,-0.210189514816925,-0.0791680051051581
0.14,0.54,1.15414759056873,-1.71185577117416e-05,-0.202946383788999,-0.0729810561921202
0.14,0.56,1.15461555006323,-6.0476034735166e-06,-0.19655935505296,-0.0673914551328266
0.14,0.58,1.15469071017089,8.31731518619659e-06,-0.190896743977839,-0.0623629829349296
0.14,0.6,1.15447405822189,1.87184966000973e-06,-0.185876928209951,-0.0578331467505149
0.14,0.62,1.15404702673997,-2.40812469217386e-06,-0.181403038045691,-0.0537576808496133
0.14,0.64,1.15165578517202,-9.72201868301333e-06,-0.169082216303478,-0.0556468368732921
0.14,0.66,1.14578587150158,-2.49416762176015e-06,-0.153489462434927,-0.060577788629013
0.14,0.68,1.13728838456514,1.39483797947189e-05,-0.139355811054352,-0.0651676593413599
0.14,0.7,1.12644487909509,-2.68258400279039e-06,-0.126467648493712,-0.0692828656750333
0.14,0.72,1.11479347703998,-3.4316034180295e-06,-0.114793275112641,-0.0729195601089576
0.14,0.74,1.10434086551672,2.53648516271442e-06,-0.104340456905963,-0.0761771183894357
0.14,0.76,1.09486804229743,7.48663396824442e-06,-0.0948674463724337,-0.0789057586068477
0.14,0.78,1.05606271277284,-0.128879418416151,-0.0560600746814416,-0.113100472123612
0.14,0.8,1.02613018031781,-0.136335113852466,-0.0261268764565919,-0.0931370545755219
0.14,0.82,1.07059504967279,1.37858205751732e-05,-0.0705939737139924,-0.0823240118426495
0.14,0.84,1.03840366296608,0.0817792033867137,-0.038402758917141,-0.0819280920310343
0.14,0.86,1.03783162732746,0.0620389002940081,-0.0378305167412861,-0.07540072157938
0.14,0.88,1.03571116812293,0.0511855733861194,-0.0357099082615072,-0.0740314230838977
0.14,0.9,1.00462314254156,-3.87780665574309e-06,-0.0046207615481641,-0.0609430545639533
0.14,0.92,1.00206488238221,2.35527554841781e-06,-0.00206245085071768,-0.0477479018793521
0.14,0.94,0.998476506126211,1.38853117189399e-06,0.00152599638956838,-0.032869152626204
0.14,0.96,0.995545238402517,6.71796614821881e-07,0.00445732209796398,-0.0166286430367042
0.14,0.98,0.994736846784411,-4.85171336063638e-08,0.00526572971239086,-1.77754367378792e-05
0.14,1,1.00000279067356,-3.90030810458465e-07,-3.18328606629935e-07,0
0.16,0,4.35039704120154e+153,0.1,0.1,0
0.16,0.02,1.00099324031788,3.5002749564888e-06,-0.00099078760153,-0.00999573861947745
0.16,0.04,1.03475497585589,5.5897009612937e-06,-0.0347531909343639,-0.0206314688073302
0.16,0.06,1.02298770570638,-4.46406048256916e-06,-0.0229856879403196,-0.0303025563823456
0.16,0.08,1.01813110969502,-3.51929269463592e-06,-0.0181289958795697,-0.0400380786716367
0.16,0.1,1.0052305606262,-3.6250007505455e-06,-0.00522819164943098,-0.0494572232964351
0.16,0.12,1.01437487589243,3.89654466080417e-06,-0.0143726878556828,-0.0592581972701298
0.16,0.14,1.01381674569029,-3.96116911553428e-06,-0.0138145465365661,-0.0686518289996179
0.16,0.16,1.01423579522242,-3.1861373114048e-06,-0.0142336043647514,-0.0778714705393987
0.16,0.18,1.0145692060702,-3.80320974628652e-06,-0.0145670218009645,-0.0868450924833783
0.16,0.2,1.01539317090121,-5.53942512488755e-07,-0.0153910029613348,-0.095561786704052
0.16,0.22,1.01739729774666,-3.78745680970786e-06,-0.0173951694144792,-0.104006701619634
0.16,0.24,1.0522901741429,-6.77665741021202e-06,-0.0522887359281811,-0.115782723831153
0.16,0.26,1.05550631144638,7.12644835189762e-06,-0.0555049369812145,-0.123556895940551
0.16,0.28,1.05915864433529,-6.80027215925046e-06,-0.059157341971975,-0.13077139405348
0.16,0.3,1.06512458984327,-7.85225474435293e-06,-0.0651234054701256,-0.137637842650696
0.16,0.32,1.07589721999366,-7.33198485325439e-06,-0.0758962486977716,-0.144403050863134
0.16,0.34,1.08909778312825,-1.02858747716258e-05,-0.0890970728973971,-0.150335168152382
0.16,0.36,1.0987451462788,-1.21997125585097e-05,-0.311986275551076,-0.144582824899079
0.16,0.38,1.11305497458689,-1.41545965233884e-05,-0.293687840991335,-0.135967317989904
0.16,0.4,1.12442969209077,-9.02936140745529e-06,-0.277276612343539,-0.12706154048373
0.16,0.42,1.13333931182817,-2.06434236477665e-05,-0.262558159579157,-0.118103881949992
0.16,0.44,1.14016894386922,-2.47389384057292e-05,-0.249404804725703,-0.109315333378771
0.16,0.46,1.14526944345352,-2.98891014224137e-06,-0.237696817175652,-0.100882230607481
0.16,0.48,1.1489608429295,1.29660810279953e-05,-0.227297411604828,-0.0929465034991255
0.16,0.5,1.15152008792716,-2.15892983881775e-05,-0.218087322646966,-0.0855943147282623
0.16,0.52,1.15318598842778,-1.71731807015729e-06,-0.209955971007593,-0.0788598510497934
0.16,0.54,1.15416494217151,2.17522454174287e-06,-0.202772794929727,-0.072738106732336
0.16,0.56,1.15462167370832,-1.12956538746052e-05,-0.19642020454672,-0.0672032383868262
0.16,0.58,1.15468844229784,2.92368919420561e-06,-0.190791496854034,-0.0622152023575417
0.16,0.6,1.15446730210553,-1.27715010102592e-05,-0.185787747977248,-0.0577190846590991
0.16,0.62,1.15403912161451,-7.91835299924481e-06,-0.18133580829286,-0.0536671697384589
0.16,0.64,1.15257464933743,-2.01288705827442e-05,-0.172805012887343,-0.0530255420712654
0.16,0.66,1.1474423864657,4.71205159837782e-06,-0.157079269468799,-0.0579916488899942
0.16,0.68,1.13967870896956,2.40281876491563e-06,-0.142820231050724,-0.0626644260659335
0.16,0.7,1.12956787491716,-1.18770413285916e-05,-0.129809331466203,-0.0669141596073297
0.16,0.72,1.02562957735867,0.25670320747194,-0.0479334431825004,-0.138622521804487
0.16,0.74,1.10731090884147,-6.21056335140887e-06,-0.107310558888763,-0.0740236788658502
0.16,0.76,1.09768743018711,8.23354768747696e-06,-0.0976868900342379,-0.0768952878844485
0.16,0.78,1.02619216238708,-0.164387149371652,-0.0261885823295002,-0.100905693589217
0.16,0.8,1.08073159871224,-1.57205127509906e-06,-0.0807307230925971,-0.0805169182361921
0.16,0.82,1.02057879038498,-0.123690922386558,-0.0205755017681827,-0.0753177673572443
0.16,0.84,1.06593455943206,-2.4325503956639e-07,-0.0659333911545704,-0.0802542891830897
0.16,0.86,1.0591195053131,-4.3783896798403e-06,-0.0591182021995963,-0.0782991896440632
0.16,0.88,1.0336443099659,-0.0641348637984974,-0.0336418687555779,-0.0727489255517093
0.16,0.9,1.00567096745601,3.48045326819149e-06,-0.00566860726033436,-0.0596839475252964
0.16,0.92,1.00034938913783,2.18452892833857e-06,-0.000346923673714985,-0.0457861019781101
0.16,0.94,0.996984419356981,1.23454832315152e-06,0.00301811267234035,-0.0306063170025761
0.16,0.96,0.994242787355496,6.19085638742027e-07,0.00575979890671686,-0.0140786118235562
0.16,0.98,0.994848481727226,-4.74299628784312e-08,0.00515409256153535,0
0.16,1,1.00000292929083,-8.72577927259874e-07,-4.56943847432687e-07,0
0.18,0,4.35039704120154e+153,0.1,0.1,0
0.18,0.02,1.00100660378402,3.42282786007033e-06,-0.0010041513312174,-0.00999569084382572
0.18,0.04,1.0073722317409,3.22907704100856e-06,-0.00736990519209436,-0.0199923404901729
0.18,0.06,1.02299587540137,-4.51380075931288e-06,-0.0229938577964079,-0.0303010336150861
0.18,0.08,1.00481607652535,-7.7636724686217e-07,-0.00481369937890237,-0.0397259432560135
0.18,0.1,1.01579711195866,3.95232402090675e-06,-0.0157949520529102,-0.0497048843601168
0.18,0.12,1.01441013276194,3.99477191471402e-06,-0.0144079454235119,-0.0592460917056945
0.18,0.14,1.01386646683368,-3.83912619813666e-06,-0.0138642686646023,-0.0686325653938029
0.18,0.16,1.05607360252804,7.39566614449205e-06,-0.0560722392860012,-0.0826605157410777
0.18,0.18,1.05208771947755,7.273920595649e-06,-0.0520862773974293,-0.0910272925281107
0.18,0.2,1.05082112342329,7.04718805840454e-06,-0.05081965628889,-0.0994556683453724
0.18,0.22,1.01754443517203,-4.10043729007354e-06,-0.0175423097469894,-0.103929555678281
0.18,0.24,1.05266189111567,-6.91099510905179e-06,-0.0526604602518222,-0.11570591337021
0.18,0.26,1.05578992315671,5.19485712936985e-06,-0.055788554282007,-0.123423924742927
0.18,0.28,1.06000334837486,-5.71005371025412e-06,-0.0600020627297486,-0.130688150077874
0.18,0.3,1.0660464011496,-6.73876671236987e-06,-0.0660452350199949,-0.137504245984348
0.18,0.32,1.07582824918286,8.40003003334946e-07,-0.0758272766036053,-0.144013588421876
0.18,0.34,1.04491703102923,5.23733729538931e-06,-0.0449154470998388,-0.145078823454056
0.18,0.36,1.09973371077357,-1.54469431866427e-05,-0.310782133923497,-0.143450655469264
0.18,0.38,1.11382174515827,-1.15897054005017e-05,-0.2926424466936,-0.1349155735392
0.18,0.4,1.12501177028821,-3.50107413741086e-05,-0.276376104244893,-0.126109274986758
0.18,0.42,1.13375417991231,1.96433376911816e-05,-0.261817318967012,-0.117268561680258
0.18,0.44,1.14045298640158,1.45227883643339e-05,-0.248806843140442,-0.10860351468656
0.18,0.46,1.14545761961058,-1.20642435934858e-05,-0.237214823683312,-0.100293300161152
0.18,0.48,1.14908231076356,-8.91964514145928e-06,-0.226911739841213,-0.0924742061838757
0.18,0.5,1.15159131615575,1.8581269118103e-05,-0.217787134159291,-0.0852183677490157
0.18,0.52,1.15322439797607,1.22137374381351e-05,-0.209727090905049,-0.0785601025759517
0.18,0.54,1.15418289079641,1.15156604444525e-05,-0.202592881793211,-0.0725048375551522
0.18,0.56,1.15462750385569,-8.49553197781414e-06,-0.196287152520172,-0.0670218285726011
0.18,0.58,1.154686150094,-6.6260151378783e-06,-0.190684533366508,-0.0620690006441968
0.18,0.6,1.15446153543073,-8.93959424273427e-07,-0.185710648832598,-0.0576050484586726
0.18,0.62,1.15403135009987,-1.0678334101999e-05,-0.181269647941748,-0.0535764556000172
0.18,0.64,1.15328891234913,-9.72584590108335e-06,-0.176352969075602,-0.0505621480944442
0.18,0.66,1.14884922506502,1.40890294207153e-05,-0.160506619310944,-0.0555360731133459
0.18,0.68,1.14177675746162,-9.47753046638175e-06,-0.146140425146163,-0.0602641875568678
0.18,0.7,1.00105554726376,0.304407647347581,-0.045476130078903,-0.141828446490244
0.18,0.72,1.12101152157401,6.40283736523565e-06,-0.12101144273078,-0.0684792321447349
0.18,0.74,1.11020249388004,-7.60743192156342e-06,-0.110202201106244,-0.0719389936054046
0.18,0.76,1.10043781019435,1.41427852635538e-06,-0.100437324373864,-0.0749390165600264
0.18,0.78,1.09151280452356,6.29355074138907e-06,-0.0915121422234291,-0.0773198100013373
0.18,0.8,1.08326712804227,-2.20787333101983e-06,-0.0832663025666394,-0.0789216696015795
0.18,0.82,1.02271086235189,-0.128647246770993,-0.0227075668895213,-0.0718003338135763
0.18,0.84,1.06831904437152,-1.08485990944957e-05,-0.0683179231519317,-0.0791587054690615
0.18,0.86,1.0360590339976,-0.0799050655021961,-0.0360564845878024,-0.0719098568363041
0.18,0.88,1.01638542220047,-3.9860757423709e-06,-0.0163832738525251,-0.0715567424546416
0.18,0.9,1.00115776279981,3.39676439190231e-06,-0.00115531333652868,-0.0576387265531537
0.18,0.92,0.998819499263891,-1.80217703839693e-06,0.00118299649937338,-0.0437718155288973
0.18,0.94,0.99562105950337,-1.04792473292023e-06,0.00438149951445075,-0.0282801048829639
0.18,0.96,0.993267105976476,5.55743216724134e-07,0.00673549958443006,-0.0114744477909851
0.18,0.98,0.994847643743619,2.28716947251062e-06,0.00515493053862825,-6.37806970945883e-21
0.18,1,1.00000299696873,-9.63148350148666e-07,-5.24622196080119e-07,0
0.2,0,4.35039704120154e+153,0.1,0.1,0
0.2,0.02,1.00093516633694,2.96430599349887e-06,-0.000932712466638456,-0.00999560947699156
0.2,0.04,1.03477135945012,5.60628119000366e-06,-0.0347695748528175,-0.0206308712303344
0.2,0.06,1.02351214836687,7.89219419777446e-07,-0.0235101410257612,-0.0303189614747454
0.2,0.08,1.01811174725087,-4.1456814401325e-06,-0.0181096330462545,-0.0400290230501245
0.2,0.1,1.01571039514543,2.78858250503333e-06,-0.0157082335129951,-0.049693787965079
0.2,0.12,1.01446312291273,3.94822610678286e-06,-0.0144609366219386,-0.0592346918461427
0.2,0.14,1.01477457436977,3.92689981707801e-06,-0.0147723942389736,-0.0686472862406361
0.2,0.16,1.01432236771028,-3.97870767435769e-06,-0.0143201785570963,-0.0778115700082217
0.2,0.18,1.0522837673723,7.35190689407427e-06,-0.0522823291705912,-0.0909995434221296
0.2,0.2,1.01618024349167,4.05334792834591e-06,-0.0161780911648807,-0.0954675409554614
0.2,0.22,1.05129452722227,-6.98418047052837e-06,-0.0512930693125719,-0.107636291884319
0.2,0.24,1.05306143498014,-6.76794130178613e-06,-0.0530600120202907,-0.115634203855642
0.2,0.26,1.05644784281916,7.07706219172536e-06,-0.0564464869760769,-0.123357770084143
0.2,0.28,1.06043810182245,-7.52003272372377e-06,-0.0604368247584291,-0.130531464829134
